,log2FoldChange,pvalue,padj,significant,mean_log2_expression
SPRY2,1.0915138892339908,0.00038130301572220315,0.0038388169350132896,True,3.6523856838228923
TEAD4,-1.0835550461872212,0.0003842734219615023,0.003857751189211346,True,3.5028317367942874
KLK3,1.1215424077400216,0.0003843269855101889,0.003857751189211346,True,0.8767463413015493
ARG1,1.0320554020026798,0.0003846284984626226,0.0038588645093529522,True,1.1940750830458278
TMED9,-1.341252624029952,0.00038555955705037154,0.0038643756396246646,True,5.528366855314151
KLF4,1.5688352050057892,0.0003890908366961705,0.0038920617982957846,True,4.794864355435672
LCE1A,1.333845329823434,0.000389945725143994,0.0038971322476960895,True,0.7461138161978222
LAPTM5,-1.5088861583945565,0.0003902961817328417,0.0038971322476960895,True,5.418425947058478
FTL,-1.776013037929891,0.0003925777592329983,0.00391340685053239,True,9.311363273800076
RNF19B,-1.0667859211831971,0.0003936596870631313,0.00392186694021713,True,3.6965054749560506
KDELR2,-1.2632015504194243,0.00039418801199416295,0.003923662974844554,True,5.404440639089635
CEP72,-1.1170250446620509,0.0003963221895891212,0.003942967592344642,True,3.4350890901239963
KCNN4,-1.480430066804579,0.0004006227774428748,0.00398379604720454,True,4.8134434369262005
CD37,-1.02512782635021,0.000401983176182387,0.003991442562525065,True,4.928043305376496
LHFP,1.2350078759232344,0.000404910349707482,0.004012635800380656,True,4.042249454795005
GPR144,1.3307934965684778,0.0004062155270337185,0.0040196674292886925,True,1.2681629551243623
PLLP,1.103012695913956,0.00040699145386520133,0.004025378102078586,True,2.1068405755811117
RAVER1,-1.0453087321994716,0.0004081704234640562,0.0040330982886546025,True,4.446265927803393
FAM107A,1.0754400701160793,0.0004085328590997546,0.004034710373333479,True,2.533183185117052
HSD3B1,1.1521714106974787,0.00040894238089583183,0.004035594827222202,True,1.9473180917981485
CSRNP1,1.1144918748986963,0.00041015826690224855,0.004042874523711258,True,4.3465118144425645
LCE1E,1.215012869856908,0.00042925030888551943,0.004188241809010229,True,0.6436010620859504
ALDH18A1,-1.1668057281442477,0.0004340810204286602,0.004226509195142824,True,4.063588403699972
SNRPB,-1.3291335749115394,0.0004383030607037104,0.004260145831496554,True,5.244302460966682
LY6E,-1.75150908471592,0.00044239650752984146,0.004289635867552284,True,6.993665633842424
SIX2,-1.0115817569692698,0.00044385555668199737,0.004301723121390004,True,1.4680990205365527
SMARCB1,-1.1190196502860346,0.00044686664008841643,0.004324695026400611,True,4.801627158895916
GPX1,-1.362334965104977,0.0004494216291309465,0.004341121327950927,True,6.109144885973982
TMPRSS13,-1.037748095803757,0.000454195825245965,0.00437679613418839,True,3.49607190221826
PSAPL1,1.5063613883230773,0.00045547619136208293,0.004387046132405676,True,1.3404390800016368
ARTN,-1.166927387221333,0.0004596964531462488,0.004419285085659521,True,2.1260154887205407
MRPS34,-1.216934836627054,0.0004630337470960739,0.00444082484306353,True,4.641478436127144
CD36,1.5311946240403898,0.00046428709471338776,0.004444423886320212,True,3.9829944052716786
SLC38A10,-1.1008879796582791,0.00046735500693215567,0.0044632403162020865,True,5.749596260298358
KPRP,1.4531167891251318,0.00046716820169646835,0.0044632403162020865,True,0.8502558573254997
HAND2,1.0221472298735208,0.0004682235818716025,0.004466108548523997,True,1.882667148068667
CCDC136,1.0167299417760298,0.0004680912633185708,0.004466108548523997,True,3.0165580532044713
KCNJ15,1.1767902869611904,0.00047875456086329777,0.0045399835312591695,True,3.3674452071954843
SNTG2,1.0205319535325104,0.00047857750749012186,0.0045399835312591695,True,1.918320308997163
ZNF277,-1.1941222523974044,0.000481396619212313,0.004558632344514728,True,7.093391301513536
SLIT3,1.0230384029470443,0.0004885799341014029,0.004620172510890707,True,4.981625176965855
OPLAH,-1.1690567677183394,0.0004920282459810936,0.004640539052293572,True,4.26381685117093
NAV3,1.1024653332213648,0.0004936305476823046,0.004652720702223435,True,5.844211712672707
EPN1,-1.1599494647059245,0.000497376689702887,0.00467714280525994,True,5.295742703038519
RAB38,1.09298430686688,0.0004992061035040138,0.004677231437815995,True,1.867766828640413
C11orf31,-1.0981158622891778,0.0005007637360238963,0.004688136081423232,True,5.021937259645139
EREG,1.1906881856773013,0.0005008613229338364,0.004688136081423232,True,2.143918676633194
SH2B2,-1.0348729708302695,0.0005065503360271572,0.004717395631649413,True,3.3155904313645888
PPAP2C,-1.4631913268059886,0.0005101236123433608,0.004744126162381113,True,5.096993064339974
RAB3C,1.1146586525156947,0.0005139970231731725,0.004764827715734455,True,0.8937872898708875
KRT77,1.8355972220617667,0.0005155374850947414,0.004774735554999147,True,1.356060102115361
EXO1,-1.1127659145720799,0.0005164853615929203,0.004777737622445705,True,2.0777797043124
PRUNE2,1.0482461908288432,0.0005204070260722855,0.004791341814397222,True,2.588568954008905
ADAM32,1.044727373214192,0.0005199029753839591,0.004791341814397222,True,3.701814923062724
HIST1H4C,-1.961254477337664,0.0005203348312538031,0.004791341814397222,True,5.629061872960936
CYP4F2,1.6543738723251147,0.0005203676010564427,0.004791341814397222,True,1.380496935655735
EPHB3,-1.5854576735041759,0.0005282522472106759,0.0048503378671325825,True,4.573714424013628
AKT1S1,-1.000181094457572,0.0005334209742278395,0.004891141777272119,True,4.666321715949683
ALDOA,-1.3116999876180246,0.0005355954057034248,0.004904416365387398,True,8.420741288098963
HNRNPUL2-BSCL2,-1.2145303845807587,0.0005408060530029037,0.004940118296379683,True,3.6370119055386785
DAAM2,1.0955209680785312,0.0005436667944548925,0.004955910815188543,True,3.6180450677538447
EDN3,1.063113550360355,0.0005460211723352961,0.00497065856794083,True,1.3724537589393848
SPINK5,1.6272393862973715,0.0005476886573436669,0.004983597553519047,True,1.2583776281346541
SCD,-1.2856078586653492,0.0005481188385624315,0.0049837588545782645,True,4.592925090262053
PSG9,1.2311722133230023,0.0005547979510188005,0.005034710585534126,True,0.983946206224916
MUC4,1.128164434468875,0.0005581620639093045,0.005060702707526995,True,2.112657661735054
SYT7,-1.0730616722901032,0.0005606321095120837,0.00507627803630664,True,3.941066617318516
CLIC1,-1.2609556289255366,0.000561681805512691,0.005083509090035737,True,6.263468324783402
SSSCA1,-1.099263141455979,0.000564671467657654,0.005103722559909314,True,4.22074897928596
WFDC5,1.5652537605463803,0.0005700875947208235,0.005145783969111812,True,1.0116212752371279
MNX1,-1.1946559843127986,0.00057088089306854,0.0051460616923711755,True,1.5316921425836216
PPP1R15A,1.0965248326809283,0.0005719755370269567,0.005151341958473206,True,5.2008629884499555
DHCR7,-1.219826328680969,0.0005723147797023817,0.005152105393443495,True,4.885379378161813
LRFN4,-1.1487728081002508,0.0005745351418923195,0.0051652035891438285,True,4.300371349620792
UNC93A,1.0925367472441403,0.0005786652102909827,0.005188510118490361,True,0.8129278305290576
CHD1,1.0457142270025566,0.0005798241989493758,0.005196600589610033,True,3.4742284462578255
EGR1,1.749669346712471,0.0005811040563989296,0.005203464275034378,True,6.8651734713225645
KCNK7,1.0030633892709273,0.0005855665713451195,0.005235314141967725,True,2.0008329487568077
DSG1,2.0969026279165197,0.0005858999382872284,0.005235314141967725,True,2.0366321427163614
ANKRD20A3,1.1869498220028392,0.0005863179212936844,0.005235314141967725,True,1.8573296738770824
OLR1,-1.0675232707574573,0.000587003846239132,0.005236853890998889,True,2.4861334681516962
SLC5A6,-1.1675920000475157,0.0005901467332856419,0.005258851567826191,True,5.500307406371033
SF3B4,-1.027914350973591,0.0005993247198224692,0.005322611403706265,True,4.31944815899537
MDH2,-1.291371216933297,0.0006027375300454886,0.005343525467409156,True,5.753064002703309
BST2,-1.6375025485473778,0.000602815971923467,0.005343525467409156,True,4.854196271707691
CLEC2B,1.1705404602891016,0.0006092770335662155,0.00539371352058662,True,2.245449694509444
UBD,-1.2748510816270735,0.0006124652602057791,0.005417200374891308,True,1.7811417280148372
BCAP31,-1.0668639038191134,0.0006151992620844449,0.005439006227144836,True,5.5525499022695195
HLA-DQB1,-1.3372922158457667,0.0006167947717526355,0.005442090158396904,True,5.403273071956702
TYRP1,1.5654730658860863,0.0006225667595166323,0.005477829905768682,True,0.9701352940276335
PCP4L1,1.0921034975821415,0.0006232814748517356,0.005481736203235551,True,1.5127835926155755
PIEZO1,-1.148604643284421,0.0006348011359701408,0.0055685371745456975,True,6.670466009237813
FKBP4,-1.0619566603031467,0.0006354358551546604,0.0055716909153145314,True,5.5017855046068815
AADACL3,1.728814512463893,0.0006388656474218087,0.005596916442103825,True,1.0108769753917972
CDK1,-1.09614429861127,0.0006412398777069052,0.005612858869024645,True,1.7044920323975805
TFF1,1.6635758873031026,0.0006453100110568533,0.0056387339162093444,True,1.8592725953259992
CHST1,-1.0340228942258296,0.0006458223940908334,0.005640300382596796,True,2.0683931946149574
FAT2,1.1814622914887614,0.0006468805110902972,0.005645147770488861,True,2.734064936994224
NLRC5,-1.0322087627813321,0.0006516228477818909,0.005673686569585675,True,5.923441969454934
OXLD1,-1.0374357237184522,0.0006518322118372163,0.005673686569585675,True,3.6291469601864668
DPM3,-1.2837687965756044,0.0006537239807568983,0.00568770765552392,True,4.621481819794539
LRRC14,-1.144013482532917,0.0006552262858571961,0.005697159008632349,True,4.736929302341847
LRRTM1,1.001567402624939,0.0006563421653411545,0.0057022692927735505,True,0.6312539472548766
CITED1,1.2501798403494178,0.0006588380946856778,0.005715011167526236,True,1.5002820078348498
NUDT5,-1.0064004415826915,0.0006641501583063718,0.00574386335116224,True,3.6590387883028503
CTSZ,-1.2759835938578687,0.0006656742843586392,0.005752130414479304,True,6.274765473900745
PER1,1.4583555045562573,0.0006670607117777386,0.005759194529062726,True,6.31140805571801
ATOX1,-1.3498851684225484,0.0006709969934474592,0.005783314231305772,True,5.030358368422392
DKK1,-1.2069276118243286,0.0006713951758948526,0.005784283715390292,True,1.777495695215142
C8orf4,1.0831703013372258,0.0006808466945958483,0.005855744341031243,True,2.6622613259620476
NDUFA11,-1.3188331136350726,0.000682303500539741,0.005865659520409035,True,5.648051023319711
MCM10,-1.061727089210005,0.0006873967717334677,0.005897048745981266,True,1.7665559592506657
TMEM147,-1.2828051190300815,0.0006926456682775623,0.005924505365419318,True,4.926636910888376
GOLGA8G,1.074744537975712,0.000695897288857548,0.005949804269514323,True,1.6673075118749956
ITPR3,-1.0539598097990641,0.000699155546544345,0.0059644996439463605,True,4.425825301418395
PRSS8,-1.3545358177500706,0.0006996296888149988,0.0059644996439463605,True,4.846879631504807
TUSC5,1.3053336301853844,0.0006993888329625293,0.0059644996439463605,True,1.5007803225835417
ELL2,1.0123356400097032,0.0007055990635833636,0.00600552674030807,True,4.844597346729992
PARP10,-1.3483985753893242,0.0007093081638969716,0.00602629168537897,True,5.632556549447374
C1orf198,-1.0608916896542677,0.0007213723364089507,0.006113396535343497,True,4.900916507976914
ASTN2,1.1674190319647044,0.0007276109577432669,0.006150818977231809,True,5.7569968477606235
CTPS1,-1.08571170126059,0.0007309597687141504,0.006166254782244454,True,4.375215825261135
POLR2J,-1.1622552657341338,0.0007368338056478919,0.006205464737582039,True,3.874236591002387
PTPRZ1,1.2344579244113978,0.0007407345595781549,0.0062331304626846735,True,1.912677017635642
VARS,-1.01144019130588,0.0007526262187513593,0.006301766097948727,True,5.256524397797618
PCSK1N,-1.6429069920517383,0.0007546150040222549,0.006313196434477097,True,2.7418086003508346
RBM14-RBM4,-1.0001169788944377,0.0007587719934689989,0.006337499084064914,True,3.280573997728512
PKN1,-1.0891084121018757,0.0007668027355612224,0.006388760569618316,True,5.7554456167704835
ACSM2B,1.273142194255736,0.0007681852924245082,0.006397646824527599,True,2.4524269664190537
AP1M2,-1.1185176898767688,0.0007705519845225665,0.006414718535626596,True,3.970622071186115
ILF2,-1.2430334533310532,0.0007773864131041459,0.006460987405462454,True,5.313708559000119
RARRES1,-1.5221634456108135,0.0007787210247077399,0.006469423826931843,True,4.161335714526868
RP11-1035H13.3,-1.594356964805137,0.0007802959004579239,0.0064771918001931645,True,3.427154960892212
COL4A1,-1.1561785042391062,0.0007873801938911842,0.006525296522931197,True,5.923700324627179
COL3A1,-1.5197608615758789,0.0007927996831129068,0.006551437707879148,True,8.30881911008714
ECI1,-1.0693027621481335,0.0007943569022292443,0.006556277962712303,True,4.75986259779736
AL445665.1,1.157946913651844,0.000793905934932299,0.006556277962712303,True,2.321877668014127
CAPN1,-1.1914983648969466,0.0008006431695887976,0.006600090232693321,True,6.598672439377027
PABPC1,-1.4210420447763177,0.0008068204178721377,0.006637499463729906,True,9.772268120768855
TG,1.1672763497274812,0.0008095028511446467,0.006656862195074946,True,1.9962799761434016
PDGFRL,1.014794557780728,0.000810636000176825,0.006660769667037338,True,3.0583682746414356
GAA,-1.2613340220210674,0.0008159388354903338,0.006696188756926347,True,5.729703135915272
TMEM63A,-1.2102077220565937,0.0008203946132382528,0.006721736042242142,True,6.4236217422455395
ARRDC1,-1.2439244052304756,0.0008218160840608123,0.006728058405942258,True,5.638721833884513
SAE1,-1.0100629349745618,0.0008229570207772778,0.006734675765018904,True,4.174004121940058
NME1,-1.0989244694064855,0.000824953917878298,0.006745564225106632,True,4.165993850056513
ZNF428,-1.0164465944227263,0.0008263274860611716,0.006754067938148761,True,3.9787874109938284
TNK2,-1.0375846690509274,0.0008377568078861527,0.006828190149944866,True,6.116967679077401
GCNT2,-1.0383695277666778,0.0008382563113813077,0.006829511983994349,True,3.612846666708934
RAPGEFL1,1.2408657611034202,0.0008431491702317713,0.006858335918245256,True,3.553215856527403
LEP,1.2405817442441411,0.0008426031690351654,0.006858335918245256,True,1.2699021729471718
FBXO15,1.0321762641488608,0.0008445135627469016,0.006861938302964405,True,2.5942294486058923
GRAMD1A,-1.011959720979136,0.000849709554192459,0.006886714157949294,True,5.782245060700285
INPPL1,-1.116024169110731,0.0008490561878425517,0.006886714157949294,True,6.687905380395443
KCNK5,-1.1700875438511917,0.0008516955724697021,0.006886714157949294,True,2.7732685863031232
SIGLEC1,-1.0622452125800894,0.0008704998421985785,0.006990932092484102,True,3.6444740321389872
AMOTL1,1.0237718361011794,0.0008704239658572712,0.006990932092484102,True,4.088932258129202
PLAU,-1.294148013245199,0.0008745203187724092,0.0070204355169969064,True,4.148048454451364
DGAT2L6,1.1861942780683508,0.0008830706108438476,0.007075048510939667,True,0.6947416288725806
LCE1F,1.0205284461116435,0.0008845017460654742,0.0070809103799294535,True,0.5821656800606743
SH3BP1,-1.1036494864051631,0.0008934278471610781,0.007136489390354704,True,3.952667940961197
POU3F1,1.0461435119687066,0.0009022806037384822,0.007197625336205401,True,0.9615337474998384
GATA3,1.248459696834809,0.0009042109323816388,0.007205095808388734,True,4.811336940678452
FAM127B,-1.1565966659143028,0.0009036095583776977,0.007205095808388734,True,4.92483503824881
AC061975.10,-1.6355455646375807,0.0009116499399549288,0.007249514801385502,True,3.1788914751784763
ARF1,-1.1473040210986243,0.0009123424864588113,0.00725062606595464,True,7.076441828813117
TESC,1.060740027158352,0.0009252193022796104,0.007325768476321077,True,2.248286067002572
HLA-C,-1.4209233716465839,0.0009258400520663612,0.007327817706855181,True,8.437977111768065
DCN,1.20139899247767,0.0009319071415632913,0.007367197183947832,True,8.117044731602562
APCDD1,1.2935652819480872,0.0009329477185069865,0.00736966816577934,True,4.985312501585084
FAM90A1,1.1483720061692972,0.0009356993365843886,0.007385640845414243,True,2.6254551958831516
LIMS2,1.0161298714384026,0.0009437972458179181,0.007420628752943523,True,4.975122327286373
AWAT2,1.370807342341921,0.0009451878093302693,0.007428677169138444,True,0.8127216247809124
C19orf48,-1.087690829685421,0.0009469955861421403,0.007437111185816049,True,4.886682500940419
SERPINB3,1.2215557447577294,0.0009532545925068538,0.0074775639209197055,True,0.8123168091368774
FAM173A,-1.1825809409497299,0.0009565956944058192,0.007498496662120107,True,3.7579838128103282
PNPLA5,1.2777459723330504,0.0009566638782108187,0.007498496662120107,True,0.841292216421915
LCP1,-1.0056393850698355,0.0009718391540265358,0.007590993639051405,True,4.195289814020817
NUF2,-1.024223973386655,0.0009727468596292316,0.00759515345933414,True,1.5866082022254828
PSG2,1.2770138614920217,0.0009741155847079619,0.007599978469363159,True,0.8860603477692687
IL6,1.5237321435790048,0.0009741101271712897,0.007599978469363159,True,2.541909867325802
GRN,-1.144733327072185,0.0009894320375706466,0.0076839436258746875,True,7.007667388019938
MAG,1.1613380443595585,0.0009919598407891247,0.007694719899086827,True,0.8646027249340188
CENPB,-1.130927910141513,0.0009949308885146987,0.007709007575100796,True,5.092454748039413
GPAM,1.2271483258655937,0.0009960903173903955,0.007714936712274654,True,2.5347032865770704
B4GALNT3,-1.1670053184013942,0.0009977840708117521,0.007716247630884162,True,3.1434964395051783
DGUOK,-1.0908972302006488,0.001016424875446227,0.007827515415855576,True,3.881702167288911
KLF16,-1.1483801006694483,0.001016188009662777,0.007827515415855576,True,4.182526853866106
RHOD,-1.222924853796104,0.0010234801135458437,0.007869874051974611,True,3.7491549534062947
CHCHD2,-1.3857161919939012,0.0010258640843609048,0.007882217932436765,True,6.167914194980865
AR,1.3597841165162672,0.0010255692674081363,0.007882217932436765,True,3.3017710913760885
PLA2G4F,1.4567651030162185,0.0010268993758007358,0.007884399320857306,True,1.8615321793329072
SDHC,-1.043525621479687,0.0010327590542282248,0.007917845660679441,True,5.511975963671451
CLDN4,-1.4826405232898976,0.0010354041757791085,0.007934440932181618,True,6.204527177734286
MPZL1,-1.114842392587156,0.0010366701248376686,0.007941136340319122,True,5.354864000238916
NRTN,-1.0944770144007063,0.0010433630397968542,0.007986362232032933,True,2.006270015241247
POP7,-1.0450677861900153,0.0010448680010448235,0.007994859240042894,True,3.7561598356772987
MRPL55,-1.1781988317494037,0.0010480676743362038,0.008007237031928597,True,4.806900850380799
HHLA1,1.2107081942021205,0.0010501490992315603,0.008020112660521377,True,5.167617085521998
CLEC2A,1.084716047312781,0.001054592545016753,0.00803586024328535,True,0.5686614642397699
KRT81,-2.0354644784681786,0.0010568298227279509,0.008046850917995523,True,3.1344284936279663
FAM3B,1.003539349949025,0.001058432830623623,0.00805602672511499,True,1.6063647845025473
TNS4,1.415343775007086,0.001069373692651134,0.008120982663696496,True,4.52469088457153
WDR77,-1.045778279017902,0.0010833029494044842,0.008199084677997452,True,3.9746377981723326
DERL3,-1.219279741005698,0.0010865472426272048,0.008217495507743889,True,3.8104433912438562
IRF7,-1.3272360762695223,0.0010952045250745813,0.008267528267956738,True,5.630945951665722
KCNG1,-1.059667689246131,0.0010964411366967217,0.00827377832782774,True,3.0857604883029532
VCAN,-1.0356469777238875,0.001096941698793065,0.008274471547602235,True,6.065522892616934
MPND,-1.0142626958839904,0.0011038462798154934,0.008320354348899658,True,3.5791060115009823
DNPH1,-1.10590424442807,0.0011102692784582258,0.00835632409355585,True,4.315744740689319
AP000349.1,-1.5313321091767191,0.001116673508790839,0.008385820422470077,True,1.5103127195150345
TRAM1,-1.0591050396837103,0.0011189868566585147,0.008396963639699143,True,4.807278872022844
SDC1,-1.6312367894822,0.0011392154793203578,0.00851090649236899,True,5.594164933634189
UPK3BL,-1.6472686452966805,0.0011508992774384094,0.008588686609295258,True,5.371606471106985
ADAMTSL5,1.0603006354089404,0.0011641230212916765,0.008661828257652071,True,2.6722741783271284
PLAC9,1.2790329869775836,0.0011693879871588575,0.008697806461432119,True,3.7000681703242213
ADAMTS1,1.1167007526075539,0.0011760977893544196,0.008738082878264067,True,4.497731086168298
GSTP1,-1.6593631232660337,0.0012152166738234886,0.008962942360011057,True,7.2553276412911565
CYP4B1,1.2157214024547667,0.0012199855955219042,0.008985023050904501,True,2.662463449429715
LMF2,-1.3808248943114148,0.0012283470352243012,0.009031226889252482,True,5.416576499428495
HYDIN,1.0708597640067619,0.0012387038583011835,0.009099709112904848,True,2.8050740822318128
MEF2C,1.0328112774810632,0.0012384459238393868,0.009099709112904848,True,3.924571780002173
TMED3,-1.2056943089436487,0.0012418851325181315,0.009113159258050776,True,4.959594048166608
ADAM15,-1.093332235960709,0.001263475017367201,0.009248125524807069,True,6.436950430864527
HIST2H2AC,-1.4733691784028755,0.0012923715277286022,0.00940238544712319,True,6.8654911811228425
PSG5,1.0060108815322848,0.001296099156414848,0.009423207879587826,True,1.1830842107228838
FRMPD2,1.158323474428971,0.0012962379701991552,0.009423207879587826,True,1.935816690317254
PPP1CA,-1.202104681383216,0.001300886933540551,0.009443440966820364,True,5.369953760460148
CSTB,-1.0200210888385675,0.0013003340922493416,0.009443440966820364,True,4.5804090792190175
DRAP1,-1.1115952114002186,0.0013044105256537614,0.009465292838270498,True,5.021252552287157
SCGB2A2,2.2224497749482177,0.0013178202816419313,0.009539002296075273,True,3.05645320693227
RABAC1,-1.3197845765300995,0.001320634710380383,0.009555957950808162,True,5.340382308303944
GABRA2,1.0073083519678212,0.0013312656940332014,0.009626001871927213,True,0.63604370254021
TUBA1C,-1.1082846837459623,0.0013325806216062915,0.009628632143126687,True,5.767050089354755
SPARC,-1.5254578935135719,0.0013357097948479577,0.009647798967710222,True,8.8007045797805
ENO1,-1.127720701814999,0.0013471806230382704,0.00971678621091301,True,7.069552351011489
DEK,-1.01093391942935,0.0013478942360854978,0.00971847104835719,True,4.856288214654458
CPE,1.2177788477998104,0.0013661535562330548,0.009801256165660676,True,4.367349822738452
COPE,-1.2157387719538244,0.0013691575241172932,0.009815851003285666,True,5.95993707609104
HHATL,1.0728565735300184,0.001373233502021166,0.009841587781210805,True,0.7893923864908549
SPHK1,-1.1519934405656893,0.0013835116197347945,0.009904729933928802,True,4.493800935745074
CAPN8,1.2553909271701813,0.0014030904024116698,0.009998932871251908,True,3.033043028124358
COX5A,-1.3116742421092642,0.0014052895875730266,0.01001108127727076,True,4.6655865354523804
KRTCAP3,-1.150465161339866,0.001409527185271165,0.010030680981722322,True,3.665951691190861
CDC42EP1,-1.157323474483018,0.0014104420162801268,0.010033664462968182,True,5.433178412811503
CXCL3,1.0752287409745298,0.0014203788023749377,0.010086632491365481,True,1.7836715189528225
LSM2,-1.0165975602508799,0.0014272958554760872,0.01012114527124167,True,3.698787299167657
KRT15,1.335042509322629,0.0014371087562930207,0.010162662899024974,True,6.659986790565582
FUT3,-1.2388105427641316,0.0014468728558663362,0.010221000641964356,True,2.2503466545330637
PGLS,-1.0204924852453212,0.0014489214903176306,0.010222826140535286,True,5.362655896122174
SCEL,1.2258616146699364,0.0014541883418633706,0.010247649554251934,True,0.9362664462534533
GNB2,-1.5229947267661776,0.0014532372484824788,0.010247649554251934,True,6.488078150182456
APH1A,-1.0762258595290861,0.0014638871290718264,0.010298074640440653,True,5.5496486642543195
TJP3,-1.0561061269728467,0.001469825698142629,0.010336259494475744,True,3.406248886572443
COX7A2,-1.0297493028443752,0.0014873522365897371,0.010419700132178484,True,5.036113626267008
SNCG,1.346330279805696,0.0014941944420916323,0.010438737292818214,True,3.57800842113022
REL,1.2291946725907348,0.0015132499320153823,0.010546388338582938,True,4.846849226454463
AC037459.4,-1.1196838777304516,0.001519444597142069,0.010582275649720788,True,2.6663772082139188
SBF1,-1.175991446114975,0.0015340930816277081,0.010662289231251143,True,5.704917687159178
KRT1,3.227963494138261,0.0015414340478207694,0.010702288659869443,True,2.273486706037544
TCEB2,-1.128551273038573,0.0015440489684734238,0.010716769083206354,True,5.914849123498684
OPHN1,1.0603259289140556,0.0015487496391935443,0.010734674835711229,True,4.336869056133425
MOSPD2,1.3674303668635597,0.0015534605960510648,0.010756280173614864,True,3.6564385371615726
RGS5,1.0398494016113928,0.0015673612817006,0.010825585108617038,True,4.255326651987462
PAM16,-1.1852847922064829,0.0015792358744216807,0.010882644490653966,True,4.450246582872337
LGALS3BP,-1.4053137028337943,0.001582301323215927,0.010896351221030496,True,7.027275662316156
TRAPPC5,-1.1654997003761665,0.001595345156682417,0.010963250683114704,True,5.09834823269026
JOSD2,-1.0189322846606936,0.0015985107143434373,0.010966942705048197,True,4.372972462842944
CMTM3,-1.0484577977183482,0.001602172622165259,0.010987177914013114,True,4.5640266279908905
TP53TG3C,1.1891846927304968,0.0016160714200853746,0.011057445748918045,True,0.6474929457493735
SEC14L6,1.2592526752263855,0.0016206678448232508,0.01108140533140545,True,1.7931536205666565
H3F3A,-1.199558672137183,0.0016471336477057639,0.011220682312062887,True,7.049117308592463
CIB1,-1.1581980190963752,0.0016579941992411749,0.01126671552760904,True,4.383926084411974
CCDC68,1.0118193651618421,0.001658342994777978,0.01126671552760904,True,0.8484200820352034
RASEF,1.0845037022650974,0.0016606827565636617,0.011275044630914787,True,7.194917351763068
ATP9B,1.0951941369189653,0.001665834654479217,0.011294872208501752,True,6.966227017471411
GOLGA6A,1.3125491355280527,0.0016728300306424067,0.011334711111240351,True,2.035240287132271
RIPK2,-1.0005929409728562,0.0016824684826044919,0.011377173312895974,True,3.759413399170759
POTEC,1.0486965448776415,0.0016974261711481945,0.011447476409814005,True,1.127352013002979
COL12A1,-1.0976600218427865,0.0016992347819872724,0.011447476409814005,True,5.249673292913102
RAB25,-1.4483362828611028,0.00172668047885169,0.011568780581061675,True,4.909916849802601
CEBPB,-1.1773725960417298,0.0017305952524833065,0.011587912205356387,True,5.250667157035015
OBP2A,-1.0416005670311375,0.001742628259892087,0.011655517591600658,True,1.3032557665409892
HLA-B,-1.2663034635152464,0.00175647998161771,0.011713337848429563,True,8.809454544932247
PYGM,1.0323930475644274,0.0017638725137163328,0.011747413233486251,True,2.536481566481423
PSAP,-1.344761656634196,0.0017766675020866,0.011805188791350608,True,7.7843811690297455
MBOAT7,-1.1244624596506032,0.001795157796733269,0.011912410603953379,True,5.5297837650037005
TIMM13,-1.1418492050325306,0.0017945980794739631,0.011912410603953379,True,4.528771650604122
FBXW5,-1.0150139855028328,0.001823961008297691,0.012067945939214068,True,5.629219493063325
COX8A,-1.5883702485042432,0.0018331129943857673,0.012108713110712642,True,6.319070735050998
SRPX,1.1133642557771894,0.0018423549823095655,0.012146787337784357,True,3.0023952082891983
ARF5,-1.0400778555818162,0.0018450671432568542,0.012159905397909593,True,5.825611816519654
PILRB,-1.01816477423794,0.0018514880054537623,0.012194283070402365,True,6.170854673730742
CDH8,1.1192475374649034,0.0018676508233493323,0.012280759522419806,True,7.459560811608229
WDR74,-1.9464829085813946,0.0018734919750594639,0.012307286275396357,True,11.027359974817704
KRT14,2.2745843873934053,0.0018725620751208032,0.012307286275396357,True,6.069560044386132
CXCL14,1.4818386855946049,0.0018944614405379855,0.012392654709251069,True,4.82319539259423
DMKN,1.8012307241012948,0.0018956442911869764,0.012396387054060569,True,5.157125813396894
TRIM28,-1.3008558385213735,0.0019000394996572436,0.01241310090676365,True,7.394624014880454
BSPRY,-1.0037491867348827,0.0019053199712094854,0.012439570505355447,True,3.267415659764742
UBE2L6,-1.060291449195931,0.0019314090800099761,0.012561294003816888,True,4.481731521283821
APOE,-1.235360009012572,0.0019359425711340493,0.012582694476783294,True,7.37901333502398
TXNDC5,-1.1342065015999347,0.0019479615194668272,0.012640522090745315,True,5.57420229898512
TMEM182,1.343788988774186,0.0019501425439620525,0.012650620296397219,True,7.571582186154864
LGALS7,2.009950855840067,0.0019600064767596737,0.01270646529890373,True,2.0704229015443256
ACTB,-1.2663596609206245,0.001963287188712771,0.012719587975257202,True,10.449758340508831
BAMBI,-1.1420232109119426,0.0019918375524782023,0.012863394924234028,True,2.9885644592404987
SGSM3,-1.0581890781671106,0.001997761533667658,0.012885211854296082,True,5.559203587995978
FAM228B,1.0175584059790053,0.0020027514637753437,0.012913282208788412,True,6.578709162128243
VWA1,-1.152215330003683,0.002014216574657392,0.012970683451181159,True,5.330683935233016
PEG3,1.0362517549674983,0.002015458704490833,0.012974555462995679,True,2.2476953982106105
MFSD12,-1.0893276463346693,0.002019899133915477,0.012990749004209896,True,5.99260734000056
TPI1,-1.2027519536703988,0.002032156043374724,0.013015827666613309,True,7.271735553037796
